,SPGI
1984-08-08,0.150301
1984-08-09,0.154453
1984-08-10,0.159435
1984-08-13,0.158605
1984-08-14,0.156944
1984-08-15,0.152792
1984-08-16,0.153623
1984-08-17,0.156944
1984-08-20,0.159435
1984-08-21,0.158605
1984-08-22,0.156114
1984-08-23,0.151547
1984-08-24,0.14864
1984-08-27,0.14864
1984-08-28,0.149471
1984-08-29,0.149886
1984-08-30,0.153207
1984-08-31,0.154038
1984-09-04,0.151962
1984-09-05,0.153207
1984-09-06,0.154868
1984-09-07,0.155699
1984-09-10,0.157359
1984-09-11,0.155699
1984-09-12,0.154868
1984-09-13,0.156114
1984-09-14,0.15819
1984-09-17,0.15902
1984-09-18,0.156529
1984-09-19,0.155283
1984-09-20,0.155699
1984-09-21,0.156114
1984-09-24,0.151547
1984-09-25,0.150716
1984-09-26,0.151962
1984-09-27,0.149886
1984-09-28,0.149055
1984-10-01,0.141997
1984-10-02,0.143658
1984-10-03,0.141997
1984-10-04,0.147395
1984-10-05,0.145734
1984-10-08,0.139506
1984-10-09,0.134523
1984-10-10,0.132863
1984-10-11,0.134523
1984-10-12,0.139091
1984-10-15,0.138676
1984-10-16,0.136184
1984-10-17,0.132863
1984-10-18,0.139091
1984-10-19,0.139091
1984-10-22,0.139091
1984-10-23,0.139921
1984-10-24,0.13743
1984-10-25,0.139091
1984-10-26,0.135354
1984-10-29,0.134108
1984-10-30,0.135354
1984-10-31,0.135769
1984-11-01,0.137015
1984-11-02,0.13826
1984-11-05,0.139091
1984-11-06,0.137845
1984-11-07,0.137015
1984-11-08,0.136184
1984-11-09,0.135354
1984-11-12,0.134523
1984-11-13,0.134939
1984-11-14,0.135354
1984-11-15,0.136184
1984-11-16,0.137015
1984-11-19,0.137015
1984-11-20,0.13743
1984-11-21,0.135354
1984-11-23,0.139506
1984-11-26,0.137845
1984-11-27,0.136184
1984-11-28,0.136184
1984-11-29,0.133693
1984-11-30,0.135354
1984-12-03,0.133693
1984-12-04,0.132448
1984-12-05,0.132032
1984-12-06,0.133278
1984-12-07,0.132863
1984-12-10,0.132863
1984-12-11,0.131202
1984-12-12,0.12705
1984-12-13,0.129541
1984-12-14,0.130787
1984-12-17,0.130372
1984-12-18,0.133278
1984-12-19,0.133278
1984-12-20,0.132863
1984-12-21,0.132863
1984-12-24,0.13826
1984-12-26,0.140336
1984-12-27,0.13743
1984-12-28,0.13826
1984-12-31,0.141997
1985-01-02,0.137015
1985-01-03,0.13826
1985-01-04,0.13826
1985-01-07,0.13826
1985-01-08,0.13826
1985-01-09,0.140336
1985-01-10,0.141167
1985-01-11,0.143243
1985-01-14,0.149471
1985-01-15,0.144488
1985-01-16,0.145319
1985-01-17,0.146979
1985-01-18,0.14864
1985-01-21,0.154038
1985-01-22,0.151962
1985-01-23,0.152792
1985-01-24,0.150716
1985-01-25,0.14864
1985-01-28,0.146979
1985-01-29,0.147395
1985-01-30,0.149886
1985-01-31,0.149471
1985-02-01,0.150301
1985-02-04,0.151962
1985-02-05,0.154453
1985-02-06,0.150301
1985-02-07,0.149471
1985-02-08,0.150716
1985-02-11,0.149471
1985-02-12,0.154453
1985-02-13,0.154453
1985-02-14,0.152792
1985-02-15,0.148225
1985-02-19,0.148225
1985-02-20,0.14781
1985-02-21,0.14781
1985-02-22,0.147395
1985-02-25,0.145734
1985-02-26,0.146979
1985-02-27,0.149471
1985-02-28,0.149055
1985-03-01,0.150301
1985-03-04,0.148225
1985-03-05,0.146979
1985-03-06,0.145734
1985-03-07,0.14864
1985-03-08,0.146149
1985-03-11,0.141167
1985-03-12,0.141167
1985-03-13,0.136184
1985-03-14,0.13826
1985-03-15,0.139091
1985-03-18,0.140336
1985-03-19,0.145734
1985-03-20,0.14781
1985-03-21,0.14864
1985-03-22,0.146149
1985-03-25,0.145319
1985-03-26,0.146149
1985-03-27,0.146979
1985-03-28,0.146564
1985-03-29,0.145734
1985-04-01,0.149055
1985-04-02,0.149471
1985-04-03,0.149055
1985-04-04,0.146149
1985-04-08,0.145319
1985-04-09,0.145319
1985-04-10,0.14864
1985-04-11,0.153623
1985-04-12,0.154868
1985-04-15,0.155699
1985-04-16,0.152792
1985-04-17,0.154453
1985-04-18,0.151131
1985-04-19,0.154038
1985-04-22,0.154868
1985-04-23,0.156944
1985-04-24,0.152377
1985-04-25,0.156114
1985-04-26,0.155283
1985-04-29,0.154038
1985-04-30,0.149886
1985-05-01,0.151131
1985-05-02,0.152792
1985-05-03,0.157359
1985-05-06,0.157775
1985-05-07,0.157359
1985-05-08,0.156529
1985-05-09,0.156529
1985-05-10,0.15819
1985-05-13,0.159435
1985-05-14,0.164833
1985-05-15,0.163587
1985-05-16,0.164002
1985-05-17,0.165663
1985-05-20,0.166909
1985-05-21,0.170646
1985-05-22,0.166494
1985-05-23,0.16857
1985-05-24,0.166078
1985-05-28,0.165248
1985-05-29,0.164833
1985-05-30,0.163172
1985-05-31,0.166909
1985-06-03,0.167739
1985-06-04,0.167324
1985-06-05,0.16857
1985-06-06,0.171891
1985-06-07,0.171061
1985-06-10,0.171891
1985-06-11,0.171891
1985-06-12,0.172722
1985-06-13,0.167739
1985-06-14,0.168985
1985-06-17,0.166909
1985-06-18,0.167324
1985-06-19,0.167324
1985-06-20,0.166494
1985-06-21,0.166909
1985-06-24,0.164833
1985-06-25,0.163587
1985-06-26,0.161096
1985-06-27,0.164418
1985-06-28,0.163587
1985-07-01,0.163172
1985-07-02,0.164002
1985-07-03,0.165248
1985-07-05,0.163587
1985-07-08,0.162342
1985-07-09,0.161511
1985-07-10,0.161096
1985-07-11,0.166909
1985-07-12,0.166494
1985-07-15,0.163172
1985-07-16,0.15819
1985-07-17,0.15819
1985-07-18,0.156529
1985-07-19,0.157775
1985-07-22,0.154868
1985-07-23,0.152792
1985-07-24,0.152377
1985-07-25,0.152792
1985-07-26,0.153207
1985-07-29,0.150301
1985-07-30,0.151131
1985-07-31,0.156529
1985-08-01,0.160266
1985-08-02,0.160266
1985-08-05,0.160266
1985-08-06,0.154453
1985-08-07,0.154453
1985-08-08,0.156114
1985-08-09,0.155283
1985-08-12,0.153207
1985-08-13,0.155283
1985-08-14,0.155283
1985-08-15,0.151547
1985-08-16,0.150716
1985-08-19,0.151131
1985-08-20,0.151962
1985-08-21,0.153133
1985-08-22,0.151041
1985-08-23,0.146021
1985-08-26,0.146021
1985-08-27,0.145602
1985-08-28,0.148949
1985-08-29,0.148949
1985-08-30,0.147694
1985-09-03,0.147694
1985-09-04,0.146857
1985-09-05,0.150205
1985-09-06,0.150205
1985-09-09,0.147694
1985-09-10,0.148531
1985-09-11,0.146439
1985-09-12,0.145602
1985-09-13,0.143929
1985-09-16,0.144347
1985-09-17,0.141837
1985-09-18,0.142255
1985-09-19,0.143929
1985-09-20,0.143929
1985-09-23,0.147276
1985-09-24,0.143929
1985-09-25,0.144765
1985-09-26,0.14351
1985-09-30,0.143092
1985-10-01,0.143929
1985-10-02,0.140163
1985-10-03,0.137234
1985-10-04,0.135142
1985-10-07,0.135142
1985-10-08,0.135979
1985-10-09,0.137653
1985-10-10,0.138071
1985-10-11,0.143092
1985-10-14,0.145602
1985-10-15,0.144765
1985-10-16,0.143092
1985-10-17,0.143929
1985-10-18,0.142255
1985-10-21,0.146857
1985-10-22,0.154807
1985-10-23,0.151878
1985-10-24,0.151041
1985-10-25,0.148113
1985-10-28,0.146021
1985-10-29,0.145602
1985-10-30,0.145184
1985-10-31,0.144765
1985-11-01,0.143092
1985-11-04,0.146857
1985-11-05,0.150623
1985-11-06,0.149786
1985-11-07,0.149786
1985-11-08,0.15146
1985-11-11,0.157736
1985-11-12,0.15397
1985-11-13,0.148949
1985-11-14,0.152296
1985-11-15,0.150623
1985-11-18,0.15146
1985-11-19,0.15146
1985-11-20,0.150532
1985-11-21,0.153484
1985-11-22,0.153905
1985-11-25,0.153484
1985-11-26,0.15264
1985-11-27,0.154749
1985-11-29,0.156014
1985-12-02,0.153905
1985-12-03,0.156014
1985-12-04,0.158122
1985-12-05,0.156857
1985-12-06,0.153062
1985-12-09,0.156435
1985-12-10,0.156435
1985-12-11,0.158122
1985-12-12,0.161917
1985-12-13,0.164868
1985-12-16,0.16529
1985-12-17,0.163604
1985-12-18,0.163182
1985-12-19,0.161917
1985-12-20,0.161495
1985-12-23,0.161917
1985-12-24,0.160652
1985-12-26,0.16023
1985-12-27,0.16023
1985-12-30,0.161495
1985-12-31,0.161917
1986-01-02,0.159809
1986-01-03,0.161917
1986-01-06,0.161917
1986-01-07,0.165712
1986-01-08,0.161917
1986-01-09,0.159809
1986-01-10,0.16023
1986-01-13,0.161495
1986-01-14,0.161917
1986-01-15,0.161074
1986-01-16,0.166133
1986-01-17,0.164025
1986-01-20,0.161917
1986-01-21,0.1577
1986-01-22,0.158965
1986-01-23,0.161495
1986-01-24,0.162339
1986-01-27,0.164447
1986-01-28,0.163604
1986-01-29,0.163182
1986-01-30,0.161917
1986-01-31,0.164868
1986-02-03,0.168242
1986-02-04,0.163604
1986-02-05,0.164868
1986-02-06,0.164447
1986-02-07,0.168663
1986-02-10,0.171193
1986-02-11,0.178783
1986-02-12,0.180048
1986-02-13,0.182157
1986-02-14,0.181735
1986-02-18,0.186795
1986-02-19,0.184265
1986-02-20,0.197803
1986-02-21,0.199589
1986-02-24,0.197356
1986-02-25,0.193338
1986-02-26,0.196463
1986-02-27,0.196017
1986-02-28,0.197356
1986-03-03,0.196463
1986-03-04,0.196463
1986-03-05,0.193784
1986-03-06,0.194677
1986-03-07,0.196017
1986-03-10,0.193784
1986-03-11,0.197356
1986-03-12,0.203161
1986-03-13,0.200482
1986-03-14,0.201375
1986-03-17,0.198249
1986-03-18,0.20584
1986-03-19,0.206287
1986-03-20,0.205393
1986-03-21,0.206733
1986-03-24,0.215217
1986-03-25,0.213877
1986-03-26,0.215663
1986-03-27,0.217449
1986-03-31,0.213431
1986-04-01,0.209412
1986-04-02,0.206733
1986-04-03,0.196017
1986-04-04,0.191105
1986-04-07,0.192445
1986-04-08,0.199589
1986-04-09,0.198249
1986-04-10,0.204054
1986-04-11,0.19691
1986-04-14,0.199589
1986-04-15,0.198249
1986-04-16,0.196017
1986-04-17,0.203607
1986-04-18,0.204501
1986-04-21,0.206733
1986-04-22,0.206733
1986-04-23,0.203607
1986-04-24,0.199589
1986-04-25,0.197803
1986-04-28,0.198249
1986-04-29,0.19557
1986-04-30,0.191552
1986-05-01,0.189766
1986-05-02,0.18798
1986-05-05,0.191552
1986-05-06,0.195124
1986-05-07,0.19691
1986-05-08,0.198696
1986-05-09,0.198696
1986-05-12,0.197803
1986-05-13,0.199589
1986-05-14,0.201375
1986-05-15,0.200928
1986-05-16,0.198696
1986-05-19,0.198249
1986-05-20,0.201375
1986-05-21,0.214269
1986-05-22,0.218516
1986-05-23,0.21946
1986-05-27,0.22654
1986-05-28,0.230315
1986-05-29,0.231259
1986-05-30,0.233147
1986-06-02,0.231259
1986-06-03,0.227956
1986-06-04,0.225124
1986-06-05,0.226068
1986-06-06,0.227956
1986-06-09,0.221348
1986-06-10,0.220404
1986-06-11,0.220404
1986-06-12,0.220876
1986-06-13,0.226068
1986-06-16,0.22654
1986-06-17,0.225124
1986-06-18,0.221348
1986-06-19,0.219932
1986-06-20,0.224652
1986-06-23,0.220876
1986-06-24,0.220876
1986-06-25,0.224652
1986-06-26,0.22418
1986-06-27,0.22418
1986-06-30,0.225596
1986-07-01,0.224652
1986-07-02,0.226068
1986-07-03,0.228428
1986-07-07,0.222292
1986-07-08,0.215213
1986-07-09,0.218044
1986-07-10,0.214741
1986-07-11,0.212381
1986-07-14,0.209077
1986-07-15,0.206246
1986-07-16,0.206246
1986-07-17,0.207189
1986-07-18,0.205773
1986-07-21,0.207661
1986-07-22,0.211437
1986-07-23,0.217101
1986-07-24,0.216629
1986-07-25,0.216157
1986-07-28,0.212853
1986-07-29,0.214269
1986-07-30,0.215213
1986-07-31,0.214741
1986-08-01,0.210965
1986-08-04,0.213325
1986-08-05,0.212853
1986-08-06,0.212853
1986-08-07,0.213325
1986-08-08,0.212381
1986-08-11,0.213797
1986-08-12,0.215685
1986-08-13,0.215685
1986-08-14,0.218516
1986-08-15,0.22418
1986-08-18,0.226068
1986-08-19,0.229843
1986-08-20,0.241428
1986-08-21,0.240434
1986-08-22,0.239938
1986-08-25,0.23646
1986-08-26,0.239938
1986-08-27,0.239441
1986-08-28,0.235964
1986-08-29,0.235964
1986-09-02,0.235467
1986-09-03,0.234473
1986-09-04,0.23646
1986-09-05,0.239441
1986-09-08,0.235964
1986-09-09,0.23497
1986-09-10,0.232486
1986-09-11,0.220564
1986-09-12,0.213609
1986-09-15,0.214106
1986-09-16,0.214603
1986-09-17,0.212616
1986-09-18,0.212119
1986-09-19,0.210132
1986-09-22,0.215099
1986-09-23,0.214603
1986-09-24,0.219074
1986-09-25,0.215596
1986-09-26,0.21659
1986-09-29,0.213112
1986-09-30,0.214603
1986-10-01,0.215596
1986-10-02,0.215099
1986-10-03,0.215099
1986-10-06,0.21659
1986-10-07,0.214603
1986-10-08,0.217086
1986-10-09,0.21659
1986-10-10,0.216093
1986-10-13,0.21659
1986-10-14,0.21659
1986-10-15,0.217583
1986-10-16,0.220564
1986-10-17,0.220067
1986-10-20,0.220564
1986-10-21,0.21659
1986-10-22,0.218577
1986-10-23,0.218577
1986-10-24,0.218577
1986-10-27,0.215099
1986-10-28,0.21808
1986-10-29,0.220564
1986-10-30,0.225531
1986-10-31,0.223544
1986-11-03,0.221061
1986-11-04,0.221557
1986-11-05,0.224538
1986-11-06,0.225531
1986-11-07,0.225035
1986-11-10,0.226525
1986-11-11,0.229009
1986-11-12,0.232486
1986-11-13,0.239441
1986-11-14,0.247886
1986-11-17,0.240931
1986-11-18,0.235869
1986-11-19,0.23953
1986-11-20,0.24842
1986-11-21,0.250512
1986-11-24,0.250512
1986-11-25,0.251035
1986-11-26,0.251558
1986-11-28,0.249989
1986-12-01,0.251558
1986-12-02,0.254173
1986-12-03,0.254173
1986-12-04,0.255742
1986-12-05,0.252081
1986-12-08,0.249466
1986-12-09,0.247374
1986-12-10,0.248944
1986-12-11,0.245282
1986-12-12,0.241622
1986-12-15,0.23953
1986-12-16,0.241622
1986-12-17,0.243714
1986-12-18,0.241622
1986-12-19,0.241099
1986-12-22,0.239007
1986-12-23,0.238484
1986-12-24,0.237961
1986-12-26,0.234823
1986-12-29,0.230116
1986-12-30,0.228024
1986-12-31,0.228547
1987-01-02,0.233254
1987-01-05,0.242144
1987-01-06,0.24476
1987-01-07,0.245806
1987-01-08,0.245282
1987-01-09,0.246852
1987-01-12,0.248944
1987-01-13,0.251035
1987-01-14,0.25365
1987-01-15,0.258357
1987-01-16,0.259926
1987-01-19,0.259403
1987-01-20,0.261495
1987-01-21,0.257311
1987-01-22,0.264633
1987-01-23,0.268817
1987-01-26,0.263587
1987-01-27,0.263587
1987-01-28,0.270909
1987-01-29,0.269863
1987-01-30,0.268817
1987-02-02,0.268294
1987-02-03,0.271955
1987-02-04,0.277708
1987-02-05,0.277185
1987-02-06,0.280846
1987-02-09,0.278754
1987-02-10,0.276139
1987-02-11,0.278754
1987-02-12,0.278754
1987-02-13,0.278754
1987-02-17,0.296013
1987-02-18,0.300196
1987-02-19,0.319335
1987-02-20,0.316591
1987-02-23,0.31275
1987-02-24,0.30891
1987-02-25,0.310007
1987-02-26,0.30452
1987-02-27,0.306166
1987-03-02,0.301228
1987-03-03,0.302874
1987-03-04,0.306715
1987-03-05,0.305069
1987-03-06,0.301777
1987-03-09,0.302874
1987-03-10,0.307264
1987-03-11,0.306715
1987-03-12,0.312202
1987-03-13,0.311104
1987-03-16,0.305618
1987-03-17,0.305618
1987-03-18,0.299033
1987-03-19,0.300679
1987-03-20,0.30891
1987-03-23,0.30891
1987-03-24,0.307264
1987-03-25,0.309458
1987-03-26,0.297936
1987-03-27,0.292998
1987-03-30,0.286962
1987-03-31,0.283121
1987-04-01,0.280378
1987-04-02,0.285316
1987-04-03,0.29629
1987-04-06,0.305618
1987-04-07,0.298485
1987-04-08,0.302874
1987-04-09,0.298485
1987-04-10,0.294095
1987-04-13,0.28367
1987-04-14,0.269953
1987-04-15,0.273245
1987-04-16,0.274343
1987-04-20,0.280378
1987-04-21,0.284219
1987-04-22,0.278732
1987-04-23,0.274891
1987-04-24,0.266661
1987-04-27,0.260625
1987-04-28,0.26282
1987-04-29,0.264466
1987-04-30,0.268856
1987-05-01,0.267758
1987-05-04,0.267758
1987-05-05,0.272696
1987-05-06,0.277086
1987-05-07,0.278732
1987-05-08,0.279281
1987-05-11,0.277635
1987-05-12,0.273245
1987-05-13,0.272696
1987-05-14,0.271599
1987-05-15,0.263369
1987-05-18,0.276537
1987-05-19,0.268307
1987-05-20,0.275204
1987-05-21,0.283333
1987-05-22,0.286816
1987-05-26,0.289139
1987-05-27,0.296106
1987-05-28,0.301331
1987-05-29,0.29959
1987-06-01,0.294364
1987-06-02,0.293203
1987-06-03,0.303654
1987-06-04,0.311202
1987-06-05,0.315266
1987-06-08,0.314685
1987-06-09,0.308299
1987-06-10,0.307718
1987-06-11,0.308879
1987-06-12,0.315266
1987-06-15,0.316427
1987-06-16,0.326297
1987-06-17,0.323975
1987-06-18,0.319911
1987-06-19,0.323975
1987-06-22,0.331523
1987-06-23,0.332684
1987-06-24,0.332684
1987-06-25,0.332103
1987-06-26,0.328039
1987-06-29,0.325717
1987-06-30,0.318749
1987-07-01,0.312943
1987-07-02,0.315266
1987-07-06,0.312943
1987-07-07,0.314105
1987-07-08,0.324555
1987-07-09,0.325717
1987-07-10,0.325136
1987-07-13,0.320491
1987-07-14,0.325717
1987-07-15,0.324555
1987-07-16,0.322233
1987-07-17,0.321652
1987-07-20,0.317008
1987-07-21,0.315846
1987-07-22,0.315846
1987-07-23,0.318169
1987-07-24,0.312943
1987-07-27,0.326878
1987-07-28,0.346038
1987-07-29,0.355327
1987-07-30,0.357069
1987-07-31,0.354747
1987-08-03,0.340232
1987-08-04,0.346038
1987-08-05,0.34836
1987-08-06,0.345457
1987-08-07,0.33849
1987-08-10,0.341393
1987-08-11,0.350682
1987-08-12,0.350682
1987-08-13,0.354166
1987-08-14,0.348941
1987-08-17,0.349521
1987-08-18,0.343715
1987-08-19,0.341973
1987-08-20,0.359543
1987-08-21,0.357718
1987-08-24,0.352851
1987-08-25,0.386919
1987-08-26,0.381444
1987-08-27,0.374144
1987-08-28,0.378402
1987-08-31,0.385094
1987-09-01,0.394828
1987-09-02,0.395437
1987-09-03,0.392395
1987-09-04,0.395437
1987-09-08,0.406387
1987-09-09,0.400304
1987-09-10,0.406387
1987-09-11,0.403954
1987-09-14,0.388136
1987-09-15,0.384486
1987-09-16,0.389353
1987-09-17,0.399087
1987-09-18,0.393611
1987-09-21,0.372927
1987-09-22,0.385703
1987-09-23,0.386919
1987-09-24,0.388136
1987-09-25,0.387528
1987-09-28,0.382661
1987-09-29,0.382052
1987-09-30,0.382052
1987-10-01,0.385703
1987-10-02,0.386919
1987-10-05,0.382052
1987-10-06,0.370494
1987-10-07,0.369277
1987-10-08,0.359543
1987-10-09,0.352851
1987-10-12,0.352242
1987-10-13,0.355285
1987-10-14,0.350418
1987-10-15,0.342509
1987-10-16,0.324258
1987-10-19,0.262813
1987-10-20,0.254296
1987-10-21,0.282281
1987-10-22,0.266463
1987-10-23,0.266463
1987-10-26,0.242129
1987-10-27,0.246996
1987-10-28,0.248212
1987-10-29,0.255513
1987-10-30,0.265855
1987-11-02,0.268897
1987-11-03,0.27498
1987-11-04,0.26768
1987-11-05,0.270114
1987-11-06,0.269505
1987-11-09,0.26038
1987-11-10,0.259771
1987-11-11,0.261596
1987-11-12,0.270722
1987-11-13,0.26768
1987-11-16,0.273764
1987-11-17,0.268897
1987-11-18,0.270114
1987-11-19,0.282987
1987-11-20,0.274569
1987-11-23,0.275864
1987-11-24,0.273921
1987-11-25,0.270036
1987-11-27,0.266798
1987-11-30,0.251904
1987-12-01,0.261617
1987-12-02,0.266798
1987-12-03,0.259675
1987-12-04,0.257084
1987-12-07,0.256437
1987-12-08,0.255142
1987-12-09,0.259027
1987-12-10,0.250609
1987-12-11,0.248019
1987-12-14,0.251904
1987-12-15,0.249961
1987-12-16,0.257732
1987-12-17,0.254494
1987-12-18,0.251257
1987-12-21,0.249961
1987-12-22,0.249961
1987-12-23,0.255142
1987-12-24,0.261617
1987-12-28,0.259027
1987-12-29,0.254494
1987-12-30,0.253847
1987-12-31,0.249961
1988-01-04,0.261617
1988-01-05,0.272626
1988-01-06,0.275864
1988-01-07,0.281045
1988-01-08,0.262913
1988-01-11,0.261617
1988-01-12,0.257084
1988-01-13,0.260322
1988-01-14,0.253847
1988-01-15,0.259027
1988-01-18,0.257732
1988-01-19,0.256437
1988-01-20,0.246723
1988-01-21,0.247371
1988-01-22,0.253847
1988-01-25,0.26356
1988-01-26,0.259675
1988-01-27,0.261617
1988-01-28,0.26356
1988-01-29,0.266798
1988-02-01,0.259027
1988-02-02,0.254494
1988-02-03,0.246723
1988-02-04,0.248019
1988-02-05,0.250609
1988-02-08,0.262913
1988-02-09,0.270036
1988-02-10,0.28752
1988-02-11,0.291405
1988-02-12,0.303062
1988-02-16,0.292053
1988-02-17,0.282987
1988-02-18,0.286873
1988-02-19,0.3066
1988-02-22,0.307988
1988-02-23,0.309375
1988-02-24,0.320474
1988-02-25,0.320474
1988-02-26,0.317005
1988-02-29,0.320474
1988-03-01,0.323942
1988-03-02,0.325329
1988-03-03,0.334347
1988-03-04,0.328104
1988-03-07,0.333653
1988-03-08,0.333653
1988-03-09,0.342671
1988-03-10,0.330879
1988-03-11,0.328798
1988-03-14,0.327411
1988-03-15,0.321861
1988-03-16,0.328798
1988-03-17,0.330879
1988-03-18,0.326717
1988-03-21,0.325329
1988-03-22,0.319086
1988-03-23,0.314231
1988-03-24,0.305907
1988-03-25,0.300357
1988-03-28,0.294808
1988-03-29,0.300357
1988-03-30,0.299664
1988-03-31,0.29897
1988-04-04,0.298277
1988-04-05,0.30452
1988-04-06,0.312843
1988-04-07,0.31215
1988-04-08,0.315618
1988-04-11,0.316312
1988-04-12,0.31215
1988-04-13,0.310762
1988-04-14,0.289259
1988-04-15,0.294808
1988-04-18,0.297583
1988-04-19,0.296889
1988-04-20,0.296195
1988-04-21,0.292034
1988-04-22,0.292034
1988-04-25,0.294808
1988-04-26,0.294808
1988-04-27,0.293421
1988-04-28,0.292727
1988-04-29,0.289952
1988-05-02,0.28579
1988-05-03,0.285097
1988-05-04,0.283016
1988-05-05,0.28579
1988-05-06,0.285097
1988-05-09,0.282322
1988-05-10,0.278854
1988-05-11,0.271917
1988-05-12,0.269836
1988-05-13,0.27053
1988-05-16,0.27053
1988-05-17,0.266368
1988-05-18,0.273304
1988-05-19,0.278854
1988-05-20,0.314362
1988-05-23,0.306877
1988-05-24,0.313613
1988-05-25,0.312116
1988-05-26,0.312865
1988-05-27,0.312116
1988-05-31,0.323344
1988-06-01,0.328583
1988-06-02,0.327834
1988-06-03,0.328583
1988-06-06,0.332325
1988-06-07,0.325589
1988-06-08,0.330828
1988-06-09,0.328583
1988-06-10,0.330828
1988-06-13,0.333074
1988-06-14,0.33981
1988-06-15,0.342056
1988-06-16,0.341307
1988-06-17,0.341307
1988-06-20,0.353283
1988-06-21,0.362264
1988-06-22,0.358522
1988-06-23,0.354031
1988-06-24,0.347295
1988-06-27,0.345798
1988-06-28,0.347295
1988-06-29,0.369001
1988-06-30,0.345798
1988-07-01,0.344301
1988-07-05,0.342056
1988-07-06,0.333074
1988-07-07,0.335319
1988-07-08,0.336816
1988-07-11,0.334571
1988-07-12,0.340559
1988-07-13,0.351786
1988-07-14,0.360768
1988-07-15,0.362264
1988-07-18,0.363013
1988-07-19,0.36451
1988-07-20,0.386964
1988-07-21,0.377234
1988-07-22,0.365258
1988-07-25,0.372743
1988-07-26,0.36451
1988-07-27,0.369749
1988-07-28,0.395198
1988-07-29,0.390707
1988-08-01,0.405676
1988-08-02,0.416155
1988-08-03,0.424388
1988-08-04,0.404928
1988-08-05,0.402683
1988-08-08,0.399688
1988-08-09,0.391455
1988-08-10,0.380228
1988-08-11,0.407173
1988-08-12,0.393701
1988-08-15,0.393701
1988-08-16,0.392952
1988-08-17,0.410916
1988-08-18,0.413161
1988-08-19,0.404928
1988-08-22,0.421107
1988-08-23,0.417149
1988-08-24,0.425856
1988-08-25,0.428231
1988-08-26,0.42744
1988-08-29,0.419524
1988-08-30,0.415566
1988-08-31,0.417941
1988-09-01,0.409234
1988-09-02,0.414775
1988-09-06,0.421899
1988-09-07,0.42744
1988-09-08,0.425065
1988-09-09,0.429023
1988-09-12,0.433772
1988-09-13,0.436147
1988-09-14,0.436938
1988-09-15,0.436938
1988-09-16,0.439313
1988-09-19,0.447229
1988-09-20,0.444062
1988-09-21,0.441687
1988-09-22,0.435355
1988-09-23,0.430606
1988-09-26,0.43773
1988-09-27,0.432189
1988-09-28,0.433772
1988-09-29,0.442479
1988-09-30,0.440105
1988-10-03,0.434564
1988-10-04,0.436147
1988-10-05,0.438521
1988-10-06,0.435355
1988-10-07,0.443271
1988-10-10,0.455936
1988-10-11,0.467018
1988-10-12,0.465434
1988-10-13,0.476516
1988-10-14,0.470975
1988-10-17,0.462268
1988-10-18,0.459893
1988-10-19,0.454352
1988-10-20,0.460685
1988-10-21,0.451186
1988-10-24,0.464643
1988-10-25,0.457519
1988-10-26,0.453561
1988-10-27,0.436147
1988-10-28,0.43298
1988-10-31,0.421107
1988-11-01,0.429814
1988-11-02,0.431397
1988-11-03,0.428231
1988-11-04,0.429023
1988-11-07,0.423482
1988-11-08,0.424273
1988-11-09,0.421107
1988-11-10,0.415566
1988-11-11,0.396569
1988-11-14,0.387862
1988-11-15,0.383905
1988-11-16,0.368073
1988-11-17,0.371239
1988-11-18,0.373614
1988-11-21,0.395091
1988-11-22,0.398467
1988-11-23,0.400156
1988-11-25,0.396779
1988-11-28,0.389181
1988-11-29,0.396779
1988-11-30,0.413663
1988-12-01,0.408598
1988-12-02,0.414508
1988-12-05,0.421261
1988-12-06,0.431391
1988-12-07,0.435613
1988-12-08,0.431391
1988-12-09,0.430548
